,broodYr,dist,stream,fwAge,oAge,return,retYr,System,StreamID,DistrictID_alternate,dist_name
359,1951,324,5,1,5,0,1958,Naknek,600,2,Naknek-Kvichak
360,1952,324,5,1,5,0,1959,Naknek,600,2,Naknek-Kvichak
361,1953,324,5,1,5,0,1960,Naknek,600,2,Naknek-Kvichak
362,1954,324,5,1,5,0,1961,Naknek,600,2,Naknek-Kvichak
363,1955,324,5,1,5,0,1962,Naknek,600,2,Naknek-Kvichak
364,1950,324,5,2,4,2,1957,Naknek,600,2,Naknek-Kvichak
365,1951,324,5,2,4,1,1958,Naknek,600,2,Naknek-Kvichak
366,1952,324,5,2,4,0,1959,Naknek,600,2,Naknek-Kvichak
367,1953,324,5,2,4,0,1960,Naknek,600,2,Naknek-Kvichak
368,1954,324,5,2,4,13,1961,Naknek,600,2,Naknek-Kvichak
369,1955,324,5,2,4,4,1962,Naknek,600,2,Naknek-Kvichak
370,1950,324,5,3,3,5,1957,Naknek,600,2,Naknek-Kvichak
371,1951,324,5,3,3,0,1958,Naknek,600,2,Naknek-Kvichak
372,1952,324,5,3,3,2,1959,Naknek,600,2,Naknek-Kvichak
373,1953,324,5,3,3,1,1960,Naknek,600,2,Naknek-Kvichak
374,1954,324,5,3,3,3,1961,Naknek,600,2,Naknek-Kvichak
375,1955,324,5,3,3,2,1962,Naknek,600,2,Naknek-Kvichak
376,1949,322,7,0,2,0,1952,Egegik,100,3,Egegik
377,1950,322,7,0,2,0,1953,Egegik,100,3,Egegik
378,1951,322,7,0,2,0,1954,Egegik,100,3,Egegik
379,1952,322,7,0,2,0,1955,Egegik,100,3,Egegik
380,1953,322,7,0,2,0,1956,Egegik,100,3,Egegik
381,1954,322,7,0,2,0,1957,Egegik,100,3,Egegik
382,1955,322,7,0,2,0,1958,Egegik,100,3,Egegik
383,1956,322,7,0,2,0,1959,Egegik,100,3,Egegik
384,1957,322,7,0,2,0,1960,Egegik,100,3,Egegik
385,1958,322,7,0,2,0,1961,Egegik,100,3,Egegik
386,1959,322,7,0,2,0,1962,Egegik,100,3,Egegik
387,1949,322,7,1,1,0,1952,Egegik,100,3,Egegik
388,1950,322,7,1,1,0,1953,Egegik,100,3,Egegik
389,1951,322,7,1,1,0,1954,Egegik,100,3,Egegik
390,1952,322,7,1,1,0,1955,Egegik,100,3,Egegik
391,1953,322,7,1,1,0,1956,Egegik,100,3,Egegik
392,1954,322,7,1,1,0,1957,Egegik,100,3,Egegik
393,1955,322,7,1,1,1.108,1958,Egegik,100,3,Egegik
394,1956,322,7,1,1,5.949,1959,Egegik,100,3,Egegik
395,1957,322,7,1,1,0,1960,Egegik,100,3,Egegik
396,1958,322,7,1,1,0,1961,Egegik,100,3,Egegik
397,1959,322,7,1,1,0,1962,Egegik,100,3,Egegik
398,1949,322,7,0,3,0,1953,Egegik,100,3,Egegik
399,1950,322,7,0,3,0,1954,Egegik,100,3,Egegik
400,1951,322,7,0,3,0,1955,Egegik,100,3,Egegik
401,1952,322,7,0,3,0,1956,Egegik,100,3,Egegik
402,1953,322,7,0,3,0,1957,Egegik,100,3,Egegik
403,1954,322,7,0,3,0,1958,Egegik,100,3,Egegik
404,1955,322,7,0,3,0,1959,Egegik,100,3,Egegik
405,1956,322,7,0,3,0,1960,Egegik,100,3,Egegik
406,1957,322,7,0,3,0,1961,Egegik,100,3,Egegik
407,1958,322,7,0,3,0,1962,Egegik,100,3,Egegik
408,1949,322,7,1,2,0,1953,Egegik,100,3,Egegik
409,1950,322,7,1,2,0,1954,Egegik,100,3,Egegik
410,1951,322,7,1,2,0,1955,Egegik,100,3,Egegik
411,1952,322,7,1,2,623,1956,Egegik,100,3,Egegik
412,1953,322,7,1,2,26,1957,Egegik,100,3,Egegik
413,1954,322,7,1,2,11,1958,Egegik,100,3,Egegik
414,1955,322,7,1,2,20,1959,Egegik,100,3,Egegik
415,1956,322,7,1,2,2025,1960,Egegik,100,3,Egegik
416,1957,322,7,1,2,37,1961,Egegik,100,3,Egegik
417,1958,322,7,1,2,42,1962,Egegik,100,3,Egegik
418,1949,322,7,2,1,0,1953,Egegik,100,3,Egegik
419,1950,322,7,2,1,0,1954,Egegik,100,3,Egegik
420,1951,322,7,2,1,0,1955,Egegik,100,3,Egegik
421,1952,322,7,2,1,0,1956,Egegik,100,3,Egegik
422,1953,322,7,2,1,0,1957,Egegik,100,3,Egegik
423,1954,322,7,2,1,3.628,1958,Egegik,100,3,Egegik
424,1955,322,7,2,1,0.208,1959,Egegik,100,3,Egegik
425,1956,322,7,2,1,0,1960,Egegik,100,3,Egegik
426,1957,322,7,2,1,0,1961,Egegik,100,3,Egegik
427,1958,322,7,2,1,2.432,1962,Egegik,100,3,Egegik
428,1949,322,7,0,4,0,1954,Egegik,100,3,Egegik
429,1950,322,7,0,4,0,1955,Egegik,100,3,Egegik
430,1951,322,7,0,4,0,1956,Egegik,100,3,Egegik
431,1952,322,7,0,4,0,1957,Egegik,100,3,Egegik
432,1953,322,7,0,4,0,1958,Egegik,100,3,Egegik
433,1954,322,7,0,4,0,1959,Egegik,100,3,Egegik
434,1955,322,7,0,4,0,1960,Egegik,100,3,Egegik
435,1956,322,7,0,4,0,1961,Egegik,100,3,Egegik
436,1957,322,7,0,4,0,1962,Egegik,100,3,Egegik
437,1949,322,7,1,3,0,1954,Egegik,100,3,Egegik
438,1950,322,7,1,3,0,1955,Egegik,100,3,Egegik
439,1951,322,7,1,3,325,1956,Egegik,100,3,Egegik
440,1952,322,7,1,3,446,1957,Egegik,100,3,Egegik
441,1953,322,7,1,3,39,1958,Egegik,100,3,Egegik
442,1954,322,7,1,3,13,1959,Egegik,100,3,Egegik
443,1955,322,7,1,3,163,1960,Egegik,100,3,Egegik
444,1956,322,7,1,3,3190,1961,Egegik,100,3,Egegik
445,1957,322,7,1,3,43,1962,Egegik,100,3,Egegik
446,1949,322,7,2,2,0,1954,Egegik,100,3,Egegik
447,1950,322,7,2,2,0,1955,Egegik,100,3,Egegik
448,1951,322,7,2,2,1018,1956,Egegik,100,3,Egegik
449,1952,322,7,2,2,241,1957,Egegik,100,3,Egegik
450,1953,322,7,2,2,435,1958,Egegik,100,3,Egegik
451,1954,322,7,2,2,1190,1959,Egegik,100,3,Egegik
452,1955,322,7,2,2,672,1960,Egegik,100,3,Egegik
453,1956,322,7,2,2,925,1961,Egegik,100,3,Egegik
454,1957,322,7,2,2,1096,1962,Egegik,100,3,Egegik
455,1949,322,7,3,1,0,1954,Egegik,100,3,Egegik
456,1950,322,7,3,1,0,1955,Egegik,100,3,Egegik
457,1951,322,7,3,1,0,1956,Egegik,100,3,Egegik
458,1952,322,7,3,1,0,1957,Egegik,100,3,Egegik
459,1953,322,7,3,1,2.063,1958,Egegik,100,3,Egegik
460,1954,322,7,3,1,0,1959,Egegik,100,3,Egegik
461,1955,322,7,3,1,0,1960,Egegik,100,3,Egegik
462,1956,322,7,3,1,0,1961,Egegik,100,3,Egegik
463,1957,322,7,3,1,0,1962,Egegik,100,3,Egegik
464,1949,322,7,0,5,0,1955,Egegik,100,3,Egegik
465,1950,322,7,0,5,0,1956,Egegik,100,3,Egegik
466,1951,322,7,0,5,0,1957,Egegik,100,3,Egegik
467,1952,322,7,0,5,0,1958,Egegik,100,3,Egegik
468,1953,322,7,0,5,0,1959,Egegik,100,3,Egegik
469,1954,322,7,0,5,0,1960,Egegik,100,3,Egegik
470,1955,322,7,0,5,0,1961,Egegik,100,3,Egegik
471,1956,322,7,0,5,0,1962,Egegik,100,3,Egegik
472,1949,322,7,1,4,0,1955,Egegik,100,3,Egegik
473,1950,322,7,1,4,0,1956,Egegik,100,3,Egegik
474,1951,322,7,1,4,1,1957,Egegik,100,3,Egegik
475,1952,322,7,1,4,1,1958,Egegik,100,3,Egegik
476,1953,322,7,1,4,0,1959,Egegik,100,3,Egegik
477,1954,322,7,1,4,0,1960,Egegik,100,3,Egegik
478,1955,322,7,1,4,0,1961,Egegik,100,3,Egegik
479,1956,322,7,1,4,2,1962,Egegik,100,3,Egegik
480,1949,322,7,2,3,0,1955,Egegik,100,3,Egegik
481,1950,322,7,2,3,274,1956,Egegik,100,3,Egegik
482,1951,322,7,2,3,1301,1957,Egegik,100,3,Egegik
483,1952,322,7,2,3,295,1958,Egegik,100,3,Egegik
484,1953,322,7,2,3,337,1959,Egegik,100,3,Egegik
485,1954,322,7,2,3,641,1960,Egegik,100,3,Egegik
486,1955,322,7,2,3,396,1961,Egegik,100,3,Egegik
487,1956,322,7,2,3,685,1962,Egegik,100,3,Egegik
488,1949,322,7,3,2,0,1955,Egegik,100,3,Egegik
489,1950,322,7,3,2,70,1956,Egegik,100,3,Egegik
490,1951,322,7,3,2,2,1957,Egegik,100,3,Egegik
491,1952,322,7,3,2,19,1958,Egegik,100,3,Egegik
492,1953,322,7,3,2,254,1959,Egegik,100,3,Egegik
493,1954,322,7,3,2,87,1960,Egegik,100,3,Egegik
494,1955,322,7,3,2,6,1961,Egegik,100,3,Egegik
495,1956,322,7,3,2,1,1962,Egegik,100,3,Egegik
496,1949,322,7,1,5,0,1956,Egegik,100,3,Egegik
497,1950,322,7,1,5,0,1957,Egegik,100,3,Egegik
498,1951,322,7,1,5,0,1958,Egegik,100,3,Egegik
499,1952,322,7,1,5,0,1959,Egegik,100,3,Egegik
500,1953,322,7,1,5,0,1960,Egegik,100,3,Egegik
501,1954,322,7,1,5,0,1961,Egegik,100,3,Egegik
502,1955,322,7,1,5,0,1962,Egegik,100,3,Egegik
503,1949,322,7,2,4,0,1956,Egegik,100,3,Egegik
504,1950,322,7,2,4,4,1957,Egegik,100,3,Egegik
505,1951,322,7,2,4,0,1958,Egegik,100,3,Egegik
506,1952,322,7,2,4,2,1959,Egegik,100,3,Egegik
507,1953,322,7,2,4,0,1960,Egegik,100,3,Egegik
508,1954,322,7,2,4,0,1961,Egegik,100,3,Egegik
509,1955,322,7,2,4,1,1962,Egegik,100,3,Egegik
510,1949,322,7,3,3,14,1956,Egegik,100,3,Egegik
511,1950,322,7,3,3,23,1957,Egegik,100,3,Egegik
512,1951,322,7,3,3,6,1958,Egegik,100,3,Egegik
513,1952,322,7,3,3,5,1959,Egegik,100,3,Egegik
514,1953,322,7,3,3,12,1960,Egegik,100,3,Egegik
515,1954,322,7,3,3,46,1961,Egegik,100,3,Egegik
516,1955,322,7,3,3,6,1962,Egegik,100,3,Egegik
517,1949,321,8,0,2,0,1952,Ugashik,100,4,Ugashik
518,1950,321,8,0,2,0,1953,Ugashik,100,4,Ugashik
519,1951,321,8,0,2,0,1954,Ugashik,100,4,Ugashik
520,1952,321,8,0,2,0,1955,Ugashik,100,4,Ugashik
521,1953,321,8,0,2,0,1956,Ugashik,100,4,Ugashik
522,1954,321,8,0,2,0,1957,Ugashik,100,4,Ugashik
523,1955,321,8,0,2,0,1958,Ugashik,100,4,Ugashik
524,1956,321,8,0,2,1,1959,Ugashik,100,4,Ugashik
525,1957,321,8,0,2,0,1960,Ugashik,100,4,Ugashik
526,1958,321,8,0,2,0,1961,Ugashik,100,4,Ugashik
527,1959,321,8,0,2,0,1962,Ugashik,100,4,Ugashik
528,1949,321,8,1,1,0,1952,Ugashik,100,4,Ugashik
529,1950,321,8,1,1,0,1953,Ugashik,100,4,Ugashik
530,1951,321,8,1,1,0,1954,Ugashik,100,4,Ugashik
531,1952,321,8,1,1,0,1955,Ugashik,100,4,Ugashik
532,1953,321,8,1,1,0,1956,Ugashik,100,4,Ugashik
533,1954,321,8,1,1,0,1957,Ugashik,100,4,Ugashik
534,1955,321,8,1,1,0.462,1958,Ugashik,100,4,Ugashik
535,1956,321,8,1,1,11.735,1959,Ugashik,100,4,Ugashik
536,1957,321,8,1,1,0,1960,Ugashik,100,4,Ugashik
537,1958,321,8,1,1,0,1961,Ugashik,100,4,Ugashik
538,1959,321,8,1,1,0,1962,Ugashik,100,4,Ugashik
539,1949,321,8,0,3,0,1953,Ugashik,100,4,Ugashik
540,1950,321,8,0,3,0,1954,Ugashik,100,4,Ugashik
541,1951,321,8,0,3,0,1955,Ugashik,100,4,Ugashik
542,1952,321,8,0,3,1,1956,Ugashik,100,4,Ugashik
543,1953,321,8,0,3,0,1957,Ugashik,100,4,Ugashik
544,1954,321,8,0,3,0,1958,Ugashik,100,4,Ugashik
545,1955,321,8,0,3,1,1959,Ugashik,100,4,Ugashik
546,1956,321,8,0,3,0,1960,Ugashik,100,4,Ugashik
547,1957,321,8,0,3,1,1961,Ugashik,100,4,Ugashik
548,1958,321,8,0,3,0,1962,Ugashik,100,4,Ugashik
549,1949,321,8,1,2,0,1953,Ugashik,100,4,Ugashik
550,1950,321,8,1,2,0,1954,Ugashik,100,4,Ugashik
551,1951,321,8,1,2,0,1955,Ugashik,100,4,Ugashik
552,1952,321,8,1,2,508,1956,Ugashik,100,4,Ugashik
553,1953,321,8,1,2,216,1957,Ugashik,100,4,Ugashik
554,1954,321,8,1,2,24,1958,Ugashik,100,4,Ugashik
555,1955,321,8,1,2,17,1959,Ugashik,100,4,Ugashik
556,1956,321,8,1,2,3165,1960,Ugashik,100,4,Ugashik
557,1957,321,8,1,2,35,1961,Ugashik,100,4,Ugashik
558,1958,321,8,1,2,63,1962,Ugashik,100,4,Ugashik
559,1949,321,8,2,1,0,1953,Ugashik,100,4,Ugashik
560,1950,321,8,2,1,0,1954,Ugashik,100,4,Ugashik
561,1951,321,8,2,1,0,1955,Ugashik,100,4,Ugashik
562,1952,321,8,2,1,0,1956,Ugashik,100,4,Ugashik
563,1953,321,8,2,1,0,1957,Ugashik,100,4,Ugashik
564,1954,321,8,2,1,3.24,1958,Ugashik,100,4,Ugashik
565,1955,321,8,2,1,1.329,1959,Ugashik,100,4,Ugashik
566,1956,321,8,2,1,0,1960,Ugashik,100,4,Ugashik
567,1957,321,8,2,1,0,1961,Ugashik,100,4,Ugashik
568,1958,321,8,2,1,0.409,1962,Ugashik,100,4,Ugashik
569,1949,321,8,0,4,0,1954,Ugashik,100,4,Ugashik
570,1950,321,8,0,4,0,1955,Ugashik,100,4,Ugashik
571,1951,321,8,0,4,1,1956,Ugashik,100,4,Ugashik
572,1952,321,8,0,4,0,1957,Ugashik,100,4,Ugashik
573,1953,321,8,0,4,0,1958,Ugashik,100,4,Ugashik
574,1954,321,8,0,4,0,1959,Ugashik,100,4,Ugashik
575,1955,321,8,0,4,0,1960,Ugashik,100,4,Ugashik
576,1956,321,8,0,4,0,1961,Ugashik,100,4,Ugashik
577,1957,321,8,0,4,0,1962,Ugashik,100,4,Ugashik
578,1949,321,8,1,3,0,1954,Ugashik,100,4,Ugashik
579,1950,321,8,1,3,0,1955,Ugashik,100,4,Ugashik
580,1951,321,8,1,3,47,1956,Ugashik,100,4,Ugashik
581,1952,321,8,1,3,391,1957,Ugashik,100,4,Ugashik
582,1953,321,8,1,3,249,1958,Ugashik,100,4,Ugashik
583,1954,321,8,1,3,28,1959,Ugashik,100,4,Ugashik
584,1955,321,8,1,3,33,1960,Ugashik,100,4,Ugashik
585,1956,321,8,1,3,837,1961,Ugashik,100,4,Ugashik
586,1957,321,8,1,3,105,1962,Ugashik,100,4,Ugashik
587,1949,321,8,2,2,0,1954,Ugashik,100,4,Ugashik
588,1950,321,8,2,2,0,1955,Ugashik,100,4,Ugashik
589,1951,321,8,2,2,174,1956,Ugashik,100,4,Ugashik
590,1952,321,8,2,2,209,1957,Ugashik,100,4,Ugashik
591,1953,321,8,2,2,420,1958,Ugashik,100,4,Ugashik
592,1954,321,8,2,2,395,1959,Ugashik,100,4,Ugashik
593,1955,321,8,2,2,118,1960,Ugashik,100,4,Ugashik
594,1956,321,8,2,2,80,1961,Ugashik,100,4,Ugashik
595,1957,321,8,2,2,354,1962,Ugashik,100,4,Ugashik
596,1949,321,8,3,1,0,1954,Ugashik,100,4,Ugashik
597,1950,321,8,3,1,0,1955,Ugashik,100,4,Ugashik
598,1951,321,8,3,1,0,1956,Ugashik,100,4,Ugashik
599,1952,321,8,3,1,0,1957,Ugashik,100,4,Ugashik
600,1953,321,8,3,1,0,1958,Ugashik,100,4,Ugashik
601,1954,321,8,3,1,0,1959,Ugashik,100,4,Ugashik
602,1955,321,8,3,1,0,1960,Ugashik,100,4,Ugashik
603,1956,321,8,3,1,0,1961,Ugashik,100,4,Ugashik
604,1957,321,8,3,1,0,1962,Ugashik,100,4,Ugashik
605,1949,321,8,0,5,0,1955,Ugashik,100,4,Ugashik
606,1950,321,8,0,5,0,1956,Ugashik,100,4,Ugashik
607,1951,321,8,0,5,0,1957,Ugashik,100,4,Ugashik
608,1952,321,8,0,5,0,1958,Ugashik,100,4,Ugashik
609,1953,321,8,0,5,0,1959,Ugashik,100,4,Ugashik
610,1954,321,8,0,5,0,1960,Ugashik,100,4,Ugashik
611,1955,321,8,0,5,0,1961,Ugashik,100,4,Ugashik
612,1956,321,8,0,5,0,1962,Ugashik,100,4,Ugashik
613,1949,321,8,1,4,0,1955,Ugashik,100,4,Ugashik
614,1950,321,8,1,4,1,1956,Ugashik,100,4,Ugashik
615,1951,321,8,1,4,2,1957,Ugashik,100,4,Ugashik
616,1952,321,8,1,4,0,1958,Ugashik,100,4,Ugashik
617,1953,321,8,1,4,0,1959,Ugashik,100,4,Ugashik
618,1954,321,8,1,4,0,1960,Ugashik,100,4,Ugashik
619,1955,321,8,1,4,0,1961,Ugashik,100,4,Ugashik
620,1956,321,8,1,4,2,1962,Ugashik,100,4,Ugashik
621,1949,321,8,2,3,0,1955,Ugashik,100,4,Ugashik
622,1950,321,8,2,3,45,1956,Ugashik,100,4,Ugashik
623,1951,321,8,2,3,118,1957,Ugashik,100,4,Ugashik
624,1952,321,8,2,3,78,1958,Ugashik,100,4,Ugashik
625,1953,321,8,2,3,216,1959,Ugashik,100,4,Ugashik
626,1954,321,8,2,3,61,1960,Ugashik,100,4,Ugashik
627,1955,321,8,2,3,7,1961,Ugashik,100,4,Ugashik
628,1956,321,8,2,3,35,1962,Ugashik,100,4,Ugashik
629,1949,321,8,3,2,0,1955,Ugashik,100,4,Ugashik
630,1950,321,8,3,2,0,1956,Ugashik,100,4,Ugashik
631,1951,321,8,3,2,1,1957,Ugashik,100,4,Ugashik
632,1952,321,8,3,2,2,1958,Ugashik,100,4,Ugashik
633,1953,321,8,3,2,7,1959,Ugashik,100,4,Ugashik
634,1954,321,8,3,2,0,1960,Ugashik,100,4,Ugashik
635,1955,321,8,3,2,0,1961,Ugashik,100,4,Ugashik
636,1956,321,8,3,2,0,1962,Ugashik,100,4,Ugashik
637,1949,321,8,1,5,0,1956,Ugashik,100,4,Ugashik
638,1950,321,8,1,5,0,1957,Ugashik,100,4,Ugashik
639,1951,321,8,1,5,0,1958,Ugashik,100,4,Ugashik
640,1952,321,8,1,5,0,1959,Ugashik,100,4,Ugashik
641,1953,321,8,1,5,0,1960,Ugashik,100,4,Ugashik
642,1954,321,8,1,5,0,1961,Ugashik,100,4,Ugashik
643,1955,321,8,1,5,0,1962,Ugashik,100,4,Ugashik
644,1949,321,8,2,4,0,1956,Ugashik,100,4,Ugashik
645,1950,321,8,2,4,0,1957,Ugashik,100,4,Ugashik
646,1951,321,8,2,4,0,1958,Ugashik,100,4,Ugashik
647,1952,321,8,2,4,0,1959,Ugashik,100,4,Ugashik
648,1953,321,8,2,4,0,1960,Ugashik,100,4,Ugashik
649,1954,321,8,2,4,0,1961,Ugashik,100,4,Ugashik
650,1955,321,8,2,4,0,1962,Ugashik,100,4,Ugashik
651,1949,321,8,3,3,2,1956,Ugashik,100,4,Ugashik
652,1950,321,8,3,3,3,1957,Ugashik,100,4,Ugashik
653,1951,321,8,3,3,0,1958,Ugashik,100,4,Ugashik
654,1952,321,8,3,3,0,1959,Ugashik,100,4,Ugashik
655,1953,321,8,3,3,0,1960,Ugashik,100,4,Ugashik
656,1954,321,8,3,3,0,1961,Ugashik,100,4,Ugashik
657,1955,321,8,3,3,0,1962,Ugashik,100,4,Ugashik
658,1950,325,1,0,2,0,1953,Wood,300,1,Nushagak
659,1951,325,1,0,2,0,1954,Wood,300,1,Nushagak
660,1952,325,1,0,2,0,1955,Wood,300,1,Nushagak
661,1953,325,1,0,2,0,1956,Wood,300,1,Nushagak
662,1954,325,1,0,2,0,1957,Wood,300,1,Nushagak
663,1955,325,1,0,2,0,1958,Wood,300,1,Nushagak
664,1956,325,1,0,2,0,1959,Wood,300,1,Nushagak
665,1957,325,1,0,2,0,1960,Wood,300,1,Nushagak
666,1958,325,1,0,2,0,1961,Wood,300,1,Nushagak
667,1959,325,1,0,2,0,1962,Wood,300,1,Nushagak
668,1950,325,1,1,1,0,1953,Wood,300,1,Nushagak
669,1951,325,1,1,1,0,1954,Wood,300,1,Nushagak
670,1952,325,1,1,1,0,1955,Wood,300,1,Nushagak
671,1953,325,1,1,1,0,1956,Wood,300,1,Nushagak
672,1954,325,1,1,1,0,1957,Wood,300,1,Nushagak
673,1955,325,1,1,1,0,1958,Wood,300,1,Nushagak
674,1956,325,1,1,1,0,1959,Wood,300,1,Nushagak
675,1957,325,1,1,1,0.466,1960,Wood,300,1,Nushagak
676,1958,325,1,1,1,1.144,1961,Wood,300,1,Nushagak
677,1959,325,1,1,1,0,1962,Wood,300,1,Nushagak
678,1950,325,1,0,3,0,1954,Wood,300,1,Nushagak
679,1951,325,1,0,3,0,1955,Wood,300,1,Nushagak
680,1952,325,1,0,3,0,1956,Wood,300,1,Nushagak
681,1953,325,1,0,3,0,1957,Wood,300,1,Nushagak
682,1954,325,1,0,3,0,1958,Wood,300,1,Nushagak
683,1955,325,1,0,3,0,1959,Wood,300,1,Nushagak
684,1956,325,1,0,3,48,1960,Wood,300,1,Nushagak
685,1957,325,1,0,3,21,1961,Wood,300,1,Nushagak
686,1958,325,1,0,3,0,1962,Wood,300,1,Nushagak
687,1950,325,1,1,2,0,1954,Wood,300,1,Nushagak
688,1951,325,1,1,2,0,1955,Wood,300,1,Nushagak
689,1952,325,1,1,2,690,1956,Wood,300,1,Nushagak
690,1953,325,1,1,2,301,1957,Wood,300,1,Nushagak
691,1954,325,1,1,2,1237,1958,Wood,300,1,Nushagak
692,1955,325,1,1,2,2407,1959,Wood,300,1,Nushagak
693,1956,325,1,1,2,774,1960,Wood,300,1,Nushagak
694,1957,325,1,1,2,136,1961,Wood,300,1,Nushagak
695,1958,325,1,1,2,2145,1962,Wood,300,1,Nushagak
696,1950,325,1,2,1,0,1954,Wood,300,1,Nushagak
697,1951,325,1,2,1,0,1955,Wood,300,1,Nushagak
698,1952,325,1,2,1,0,1956,Wood,300,1,Nushagak
699,1953,325,1,2,1,0,1957,Wood,300,1,Nushagak
700,1954,325,1,2,1,0,1958,Wood,300,1,Nushagak
701,1955,325,1,2,1,0,1959,Wood,300,1,Nushagak
702,1956,325,1,2,1,0,1960,Wood,300,1,Nushagak
703,1957,325,1,2,1,0,1961,Wood,300,1,Nushagak
704,1958,325,1,2,1,1.322,1962,Wood,300,1,Nushagak
705,1950,325,1,0,4,0,1955,Wood,300,1,Nushagak
706,1951,325,1,0,4,0,1956,Wood,300,1,Nushagak
707,1952,325,1,0,4,0,1957,Wood,300,1,Nushagak
708,1953,325,1,0,4,0,1958,Wood,300,1,Nushagak
709,1954,325,1,0,4,0,1959,Wood,300,1,Nushagak
710,1955,325,1,0,4,0,1960,Wood,300,1,Nushagak
711,1956,325,1,0,4,0,1961,Wood,300,1,Nushagak
712,1957,325,1,0,4,0,1962,Wood,300,1,Nushagak
713,1950,325,1,1,3,0,1955,Wood,300,1,Nushagak
714,1951,325,1,1,3,456,1956,Wood,300,1,Nushagak
715,1952,325,1,1,3,558,1957,Wood,300,1,Nushagak
716,1953,325,1,1,3,331,1958,Wood,300,1,Nushagak
717,1954,325,1,1,3,140,1959,Wood,300,1,Nushagak
718,1955,325,1,1,3,833,1960,Wood,300,1,Nushagak
719,1956,325,1,1,3,627,1961,Wood,300,1,Nushagak
720,1957,325,1,1,3,257,1962,Wood,300,1,Nushagak
721,1950,325,1,2,2,0,1955,Wood,300,1,Nushagak
722,1951,325,1,2,2,290,1956,Wood,300,1,Nushagak
723,1952,325,1,2,2,29,1957,Wood,300,1,Nushagak
724,1953,325,1,2,2,139,1958,Wood,300,1,Nushagak
725,1954,325,1,2,2,1085,1959,Wood,300,1,Nushagak
726,1955,325,1,2,2,401,1960,Wood,300,1,Nushagak
727,1956,325,1,2,2,24,1961,Wood,300,1,Nushagak
728,1957,325,1,2,2,35,1962,Wood,300,1,Nushagak
729,1950,325,1,3,1,0,1955,Wood,300,1,Nushagak
730,1951,325,1,3,1,0,1956,Wood,300,1,Nushagak
731,1952,325,1,3,1,0,1957,Wood,300,1,Nushagak
732,1953,325,1,3,1,0,1958,Wood,300,1,Nushagak
733,1954,325,1,3,1,0,1959,Wood,300,1,Nushagak
734,1955,325,1,3,1,0,1960,Wood,300,1,Nushagak
735,1956,325,1,3,1,0,1961,Wood,300,1,Nushagak
736,1957,325,1,3,1,0,1962,Wood,300,1,Nushagak
737,1950,325,1,0,5,0,1956,Wood,300,1,Nushagak
738,1951,325,1,0,5,0,1957,Wood,300,1,Nushagak
739,1952,325,1,0,5,0,1958,Wood,300,1,Nushagak
740,1953,325,1,0,5,0,1959,Wood,300,1,Nushagak
741,1954,325,1,0,5,0,1960,Wood,300,1,Nushagak
742,1955,325,1,0,5,0,1961,Wood,300,1,Nushagak
743,1956,325,1,0,5,0,1962,Wood,300,1,Nushagak
744,1950,325,1,1,4,1,1956,Wood,300,1,Nushagak
745,1951,325,1,1,4,3,1957,Wood,300,1,Nushagak
746,1952,325,1,1,4,2,1958,Wood,300,1,Nushagak
747,1953,325,1,1,4,2,1959,Wood,300,1,Nushagak
748,1954,325,1,1,4,1,1960,Wood,300,1,Nushagak
749,1955,325,1,1,4,5,1961,Wood,300,1,Nushagak
750,1956,325,1,1,4,0,1962,Wood,300,1,Nushagak
751,1950,325,1,2,3,57,1956,Wood,300,1,Nushagak
752,1951,325,1,2,3,54,1957,Wood,300,1,Nushagak
753,1952,325,1,2,3,34,1958,Wood,300,1,Nushagak
754,1953,325,1,2,3,34,1959,Wood,300,1,Nushagak
755,1954,325,1,2,3,66,1960,Wood,300,1,Nushagak
756,1955,325,1,2,3,143,1961,Wood,300,1,Nushagak
757,1956,325,1,2,3,0,1962,Wood,300,1,Nushagak
758,1950,325,1,3,2,0,1956,Wood,300,1,Nushagak
759,1951,325,1,3,2,0,1957,Wood,300,1,Nushagak
760,1952,325,1,3,2,0,1958,Wood,300,1,Nushagak
761,1953,325,1,3,2,0,1959,Wood,300,1,Nushagak
762,1954,325,1,3,2,0,1960,Wood,300,1,Nushagak
763,1955,325,1,3,2,0,1961,Wood,300,1,Nushagak
764,1956,325,1,3,2,0,1962,Wood,300,1,Nushagak
765,1950,325,1,1,5,0,1957,Wood,300,1,Nushagak
766,1951,325,1,1,5,0,1958,Wood,300,1,Nushagak
767,1952,325,1,1,5,0,1959,Wood,300,1,Nushagak
768,1953,325,1,1,5,0,1960,Wood,300,1,Nushagak
769,1954,325,1,1,5,0,1961,Wood,300,1,Nushagak
770,1955,325,1,1,5,0,1962,Wood,300,1,Nushagak
771,1950,325,1,2,4,0,1957,Wood,300,1,Nushagak
772,1951,325,1,2,4,0,1958,Wood,300,1,Nushagak
773,1952,325,1,2,4,0,1959,Wood,300,1,Nushagak
774,1953,325,1,2,4,0,1960,Wood,300,1,Nushagak
775,1954,325,1,2,4,0,1961,Wood,300,1,Nushagak
776,1955,325,1,2,4,0,1962,Wood,300,1,Nushagak
777,1950,325,1,3,3,0,1957,Wood,300,1,Nushagak
778,1951,325,1,3,3,1,1958,Wood,300,1,Nushagak
779,1952,325,1,3,3,0,1959,Wood,300,1,Nushagak
780,1953,325,1,3,3,1,1960,Wood,300,1,Nushagak
